220762.0
192755.0
171132.0
155150.0
144697.0
136392.0
128520.0
122051.0
116782.0
112210.0
108140.0
104385.0
100596.0
96634.8
92721.6
89076.8
85744.9
82726.1
79944.0
77087.5
74082.8
71185.8
68452.7
65824.8
63341.9
61033.7
58759.7
56478.6
54365.8
52378.4
50548.5
48816.5
47125.6
45487.7
43898.9
42350.4
40919.7
39503.8
38180.2
36903.3
35650.1
34484.4
33334.0
32228.3
31181.7
30152.4
29193.8
28271.0
27388.4
26556.6
25748.3
24991.6
24262.3
23576.2
22922.0
22301.5
21713.5
21153.8
20625.7
20122.5
19648.2
19195.4
18767.7
18359.5
17974.1
17606.5
17258.8
16927.4
16613.3
16313.4
16028.2
15755.9
15496.4
15248.7
15011.9
14785.9
14569.3
14362.5
14164.0
13974.2
13791.9
13617.2
13449.3
13287.9
13132.7
12983.2
12839.4
12700.6
12567.0
12438.0
12313.5
12193.3
12077.0
11964.7
11855.9
11750.6
11648.5
11549.7
11453.8
11360.8
11270.5
11182.8
11097.6
11014.7
10934.2
10855.8
10779.5
10705.2
10632.8
10562.2
10493.4
10426.3
10360.8
10296.8
10234.3
10173.3
10113.6
10055.3
9998.17
9942.3
9887.61
9834.05
9781.57
9730.15
9679.73
9630.29
9581.78
9534.19
9487.48
9441.61
9396.57
9352.33
9308.85
9266.13
9224.13
9182.82
9142.21
9102.26
9062.96
9024.28
8986.22
8948.76
8911.88
8875.57
8839.82
8804.61
8769.94
8735.77
8702.12
8668.97
8636.3
8604.11
8572.39
8541.12
8510.3
8479.92
8449.97
8420.44
8391.31
8362.59
8334.27
8306.34
8278.78
8251.6
8224.78
8198.33
8172.23
8146.48
8121.08
8096.01
8071.29
8046.9
8022.84
7999.12
7975.82
7953.35
7934.92
7943.42
8151.79
8700.63
9525.32
8291.68
9769.11
7945.02
8890.78
8192.57
8005.0
8522.76
7840.21
8056.86
8233.72
7930.47
7809.33
8042.73
7916.07
7745.01
7849.04
7892.24
7753.88
7684.97
7776.38
7744.02
7633.63
7655.31
7688.49
7622.12
7568.03
7601.87
7587.34
7521.56
7523.43
7533.57
7487.79
7459.26
7472.66
7445.53
7410.99
7415.11
7401.02
7367.24
7362.51
7353.86
7324.1
7316.32
7308.03
7282.77
7273.23
7264.4
7242.16
7233.62
7222.63
7203.34
7195.45
7182.16
7166.17
7158.37
7143.2
7130.78
7121.37
7106.11
7096.69
7084.4
7071.69
7062.28
7048.77
7039.05
7027.3
7015.91
7005.9
6993.74
