Date,Open,High,Low,Close,Adj Close,Volume
2013-06-21,432.500000,432.500000,418.157990,418.200012,345.859894,9470671
2013-06-24,417.899994,420.100006,414.700012,417.799988,345.529053,4150198
2013-06-25,419.299988,426.200012,418.399994,426.000000,352.310699,3426082
2013-06-26,426.700012,435.600006,426.299988,427.700012,353.716614,4636030
2013-06-27,427.200012,435.299988,425.299988,432.700012,357.851746,2976501
2013-06-28,431.799988,434.600006,428.600006,430.700012,356.197662,3765842
2013-07-01,434.899994,442.500000,433.000000,442.100006,365.625702,3035861
2013-07-02,443.399994,443.500000,434.299988,439.600006,363.558167,2283980
2013-07-03,435.799988,443.399994,434.119995,441.299988,364.964081,2703404
2013-07-04,444.299988,461.500000,442.376007,459.799988,380.263947,4820342
2013-07-05,459.100006,468.899994,456.600006,462.700012,382.662323,5008828
2013-07-08,466.600006,470.100006,458.799988,459.700012,380.181305,3481830
2013-07-09,460.500000,464.799988,448.200012,453.200012,374.805695,10714434
2013-07-10,452.100006,455.000000,446.799988,452.799988,374.474823,4343628
2013-07-11,458.899994,463.899994,453.700012,463.899994,383.654724,4617126
2013-07-12,464.399994,468.299988,464.399994,466.100006,385.474182,4132316
2013-07-15,465.100006,472.200012,464.600006,469.000000,387.872559,3695121
2013-07-16,470.600006,471.200012,459.200012,460.500000,380.842896,3321019
2013-07-17,462.600006,474.500000,456.828003,473.600006,391.676819,5478453
2013-07-18,473.000000,485.095001,471.756989,482.399994,398.954590,6152056
2013-07-19,480.899994,485.299988,476.799988,484.100006,400.360565,4388579
2013-07-22,485.899994,485.899994,482.200012,482.500000,399.037323,1961327
2013-07-23,486.200012,487.000000,477.500000,481.700012,398.375732,3023203
2013-07-24,481.799988,486.500000,481.200012,485.399994,401.435669,2382183
2013-07-25,483.000000,484.799988,476.100006,478.600006,395.811951,3189315
2013-07-26,480.399994,482.200012,469.299988,469.799988,388.534149,3563667
2013-07-29,471.899994,477.500000,469.500000,472.600006,390.849823,2454809
2013-07-30,476.000000,480.399994,476.000000,476.399994,393.992493,2442246
2013-07-31,477.399994,483.000000,476.500000,481.500000,398.210358,3793687
2013-08-01,483.100006,487.600006,481.299988,485.100006,401.187561,3153630
2013-08-02,486.000000,490.122986,481.600006,488.799988,404.247528,2415467
2013-08-05,489.600006,491.700012,482.600006,483.399994,399.781647,2358326
2013-08-06,482.299988,488.600006,480.799988,483.600006,399.947052,2229017
2013-08-07,483.299988,490.399994,481.200012,482.100006,398.706543,2653799
2013-08-08,483.700012,487.700012,482.899994,486.100006,402.014587,2436841
